MFA2 50мм _ 1				MFA2 50мм _ 2				MFA2 50мм _ 3				MFA2 50мм _ 4				MFA2 50мм _ 5				MFA2 50мм _ 6			
Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2
сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм
11,66	2716,823	971,4667	51	11,66	2513,604	971,3667	50	11,66	2533,774	971,4333	50	11,66	2461,657	971,4	49	11,66	2508,144	971,4333	50	11,66	2438,565	971,4	48
11,68	2721,316	973,1667	51	11,68	2518,064	973,0667	50	11,68	2538,244	973,0334	50	11,68	2466,102	973,0334	49	11,68	2512,86	973,1	50	11,68	2442,996	973,1	48
11,7	2725,813	974,8	51	11,7	2522,57	974,7667	50	11,7	2542,659	974,7667	50	11,7	2470,396	974,6334	50	11,7	2517,502	974,6666	50	11,7	2447,553	974,8	48
11,72	2730,325	976,3667	51	11,72	2527,165	976,5001	50	11,72	2547,019	976,3667	50	11,72	2474,748	976,3333	50	11,72	2522	976,3333	50	11,72	2452,128	976,4667	49
11,74	2734,656	978,0334	52	11,74	2531,797	978,1333	50	11,74	2551,554	978	51	11,74	2479,079	978,0667	50	11,74	2526,398	978,0667	50	11,74	2456,693	978,0667	49
11,76	2738,784	979,7333	52	11,76	2536,437	979,7667	51	11,76	2556,051	979,7667	51	11,76	2483,566	979,8334	50	11,76	2530,942	979,8	50	11,76	2461,211	979,7	49
11,78	2742,986	981,4333	52	11,78	2540,941	981,3667	51	11,78	2560,552	981,5	51	11,78	2488,249	981,4667	50	11,78	2535,703	981,4667	50	11,78	2465,572	981,4333	49
11,8	2747,379	983,2	52	11,8	2545,307	983,0334	51	11,8	2565,243	983,1333	51	11,8	2492,907	983,1333	50	11,8	2540,53	983,2	50	11,8	2469,926	983,1	49
11,82	2751,913	984,8667	52	11,82	2549,649	984,6667	51	11,82	2569,983	984,7333	51	11,82	2497,434	984,7667	50	11,82	2545,272	984,9	50	11,82	2474,504	984,7667	49
11,84	2756,465	986,5333	52	11,84	2554,054	986,3	51	11,84	2574,555	986,3	51	11,84	2501,864	986,4	50	11,84	2550,044	986,5333	50	11,84	2479,056	986,3667	49
11,86	2760,882	988,2	52	11,86	2558,488	988,0333	51	11,86	2578,934	988,0001	51	11,86	2506,277	988,0667	50	11,86	2554,786	988,1667	51	11,86	2483,545	988,0667	49
11,88	2765,205	989,8	52	11,88	2562,932	989,7667	51	11,88	2583,286	989,7333	51	11,88	2510,696	989,7333	50	11,88	2559,37	989,8334	51	11,88	2487,999	989,8	49
11,9	2769,531	991,5	52	11,9	2567,521	991,4333	51	11,9	2587,826	991,4667	51	11,9	2515,171	991,3334	50	11,9	2563,85	991,4667	51	11,9	2492,59	991,4667	49
11,92	2773,765	993,1667	52	11,92	2572,188	993,1	51	11,92	2592,603	993,1667	51	11,92	2519,671	993,0333	51	11,92	2568,419	993,1334	51	11,92	2497,312	993,0667	49
11,94	2778,038	994,7667	52	11,94	2576,732	994,6667	51	11,94	2597,47	994,9333	51	11,94	2524,106	994,8	51	11,94	2573,036	994,8	51	11,94	2501,941	994,6667	50
11,96	2782,354	996,4333	53	11,96	2581,182	996,3	51	11,96	2602,235	996,5333	52	11,96	2528,663	996,5	51	11,96	2577,623	996,5	51	11,96	2506,382	996,3334	50
11,98	2786,562	998,1334	53	11,98	2585,487	997,9333	52	11,98	2606,991	998,1667	52	11,98	2533,405	998,1334	51	11,98	2582,265	998,2	51	11,98	2510,761	998,0667	50
12	2790,817	999,8334	53	12	2589,761	999,6667	52	12	2611,635	999,8334	52	12	2538,144	999,7	51	12	2587,059	999,8666	51	12	2515,279	999,8	50
12,02	2795,295	1001,5	53	12,02	2594,169	1001,433	52	12,02	2616,131	1001,467	52	12,02	2542,685	1001,3	51	12,02	2591,803	1001,5	51	12,02	2520,043	1001,467	50
12,04	2799,739	1003,067	53	12,04	2598,773	1003,133	52	12,04	2620,693	1003,133	52	12,04	2547,022	1003,033	51	12,04	2596,427	1003,1	51	12,04	2524,844	1003,2	50
12,06	2804,098	1004,733	53	12,06	2603,54	1004,867	52	12,06	2625,248	1004,767	52	12,06	2551,427	1004,8	51	12,06	2600,989	1004,733	51	12,06	2529,565	1004,9	50
12,08	2808,313	1006,333	53	12,08	2608,205	1006,433	52	12,08	2629,81	1006,5	52	12,08	2556,071	1006,5	51	12,08	2605,496	1006,4	52	12,08	2534,32	1006,567	50
12,1	2812,517	1007,967	53	12,1	2612,759	1008,067	52	12,1	2634,443	1008,233	52	12,1	2560,906	1008,2	51	12,1	2610,029	1008,1	52	12,1	2539,063	1008,167	50
12,12	2816,683	1009,733	53	12,12	2617,181	1009,7	52	12,12	2639,174	1009,867	52	12,12	2565,683	1009,933	51	12,12	2614,698	1009,8	52	12,12	2543,674	1009,8	50
12,14	2820,955	1011,5	53	12,14	2621,528	1011,367	52	12,14	2643,976	1011,467	52	12,14	2570,411	1011,533	52	12,14	2619,417	1011,5	52	12,14	2548,195	1011,433	51
12,16	2825,509	1013,2	53	12,16	2625,948	1013,067	52	12,16	2648,596	1013,1	53	12,16	2575,186	1013,167	52	12,16	2624,192	1013,133	52	12,16	2552,737	1013,133	51
12,18	2830,121	1014,867	54	12,18	2630,485	1014,7	52	12,18	2653,06	1014,7	53	12,18	2579,804	1014,8	52	12,18	2628,972	1014,733	52	12,18	2557,28	1014,8	51
12,2	2834,636	1016,467	54	12,2	2635,073	1016,4	53	12,2	2657,592	1016,367	53	12,2	2584,318	1016,467	52	12,2	2633,59	1016,4	52	12,2	2561,893	1016,567	51
12,22	2839,01	1018,067	54	12,22	2639,634	1018,133	53	12,22	2662,11	1018,067	53	12,22	2588,857	1018,133	52	12,22	2638,098	1018,1	52	12,22	2566,628	1018,233	51
12,24	2843,253	1019,7	54	12,24	2644,292	1019,767	53	12,24	2666,717	1019,767	53	12,24	2593,486	1019,8	52	12,24	2642,684	1019,733	52	12,24	2571,492	1019,867	51
12,26	2847,396	1021,367	54	12,26	2649,04	1021,367	53	12,26	2671,476	1021,433	53	12,26	2598,121	1021,533	52	12,26	2647,328	1021,433	52	12,26	2576,231	1021,467	51
12,28	2851,585	1023,033	54	12,28	2653,645	1023	53	12,28	2676,212	1023,133	53	12,28	2602,736	1023,233	52	12,28	2651,955	1023,1	53	12,28	2580,829	1023,1	51
12,3	2855,884	1024,733	54	12,3	2658,104	1024,633	53	12,3	2680,944	1024,8	53	12,3	2607,523	1024,833	52	12,3	2656,612	1024,833	53	12,3	2585,346	1024,7	51
12,32	2860,21	1026,467	54	12,32	2662,578	1026,367	53	12,32	2685,718	1026,367	53	12,32	2612,329	1026,5	52	12,32	2661,292	1026,467	53	12,32	2589,855	1026,4	51
12,34	2864,662	1028,133	54	12,34	2667,143	1028,1	53	12,34	2690,363	1028,067	53	12,34	2616,882	1028,133	53	12,34	2665,966	1028,133	53	12,34	2594,393	1028,1	51
12,36	2869,145	1029,833	54	12,36	2671,874	1029,833	53	12,36	2694,834	1029,733	54	12,36	2621,416	1029,733	53	12,36	2670,557	1029,7	53	12,36	2599,109	1029,867	52
12,38	2873,573	1031,4	54	12,38	2676,733	1031,533	53	12,38	2699,383	1031,4	54	12,38	2625,936	1031,4	53	12,38	2675,041	1031,367	53	12,38	2603,91	1031,533	52
12,4	2877,944	1033	55	12,4	2681,556	1033,2	54	12,4	2704,032	1033,067	54	12,4	2630,411	1033,1	53	12,4	2679,417	1033	53	12,4	2608,728	1033,133	52
12,42	2882,131	1034,667	55	12,42	2686,295	1034,833	54	12,42	2708,657	1034,8	54	12,42	2635,014	1034,767	53	12,42	2683,806	1034,7	53	12,42	2613,439	1034,733	52
12,44	2886,275	1036,433	55	12,44	2690,989	1036,467	54	12,44	2713,317	1036,5	54	12,44	2639,731	1036,467	53	12,44	2688,347	1036,433	53	12,44	2617,971	1036,4	52
12,46	2890,576	1038,1	55	12,46	2695,6	1038,1	54	12,46	2718,084	1038,167	54	12,46	2644,458	1038,167	53	12,46	2692,931	1038,1	53	12,46	2622,466	1038,1	52
12,48	2895,134	1039,833	55	12,48	2700,147	1039,8	54	12,48	2722,859	1039,8	54	12,48	2649,217	1039,8	53	12,48	2697,573	1039,8	53	12,48	2627,044	1039,767	52
12,5	2899,663	1041,533	55	12,5	2704,656	1041,5	54	12,5	2727,512	1041,367	54	12,5	2653,906	1041,4	53	12,5	2702,234	1041,433	54	12,5	2631,684	1041,433	52
12,52	2904,196	1043,167	55	12,52	2709,292	1043,133	54	12,52	2731,97	1043	54	12,52	2658,439	1043,067	53	12,52	2706,831	1043,1	54	12,52	2636,343	1043,133	52
12,54	2908,756	1044,8	55	12,54	2714	1044,867	54	12,54	2736,315	1044,7	54	12,54	2662,928	1044,733	53	12,54	2711,335	1044,8	54	12,54	2641,005	1044,833	52
12,56	2913,144	1046,533	55	12,56	2718,67	1046,567	54	12,56	2740,75	1046,433	54	12,56	2667,511	1046,4	54	12,56	2715,812	1046,4	54	12,56	2645,685	1046,5	53
12,58	2917,432	1048,1	55	12,58	2723,463	1048,167	54	12,58	2745,346	1048,133	55	12,58	2672,125	1048,067	54	12,58	2720,339	1048,067	54	12,58	2650,421	1048,1	53
12,6	2921,852	1049,667	55	12,6	2728,231	1049,767	55	12,6	2750,03	1049,8	55	12,6	2676,737	1049,8	54	12,6	2724,768	1049,767	54	12,6	2655,064	1049,733	53
12,62	2926,148	1051,333	56	12,62	2732,75	1051,433	55	12,62	2754,724	1051,467	55	12,62	2681,329	1051,5	54	12,62	2729,239	1051,433	54	12,62	2659,53	1051,333	53
12,64	2930,26	1053,067	56	12,64	2737,242	1053	55	12,64	2759,329	1053,1	55	12,64	2686,038	1053,167	54	12,64	2733,792	1053,133	54	12,64	2663,902	1053,033	53
12,66	2934,535	1054,8	56	12,66	2741,791	1054,7	55	12,66	2763,86	1054,767	55	12,66	2690,806	1054,767	54	12,66	2738,373	1054,833	54	12,66	2668,254	1054,733	53
12,68	2939,113	1056,5	56	12,68	2746,293	1056,4	55	12,68	2768,277	1056,4	55	12,68	2695,424	1056,333	54	12,68	2742,963	1056,433	54	12,68	2672,792	1056,433	53
12,7	2943,722	1058,067	56	12,7	2750,924	1058,1	55	12,7	2772,725	1058,067	55	12,7	2699,833	1058	54	12,7	2747,56	1058	54	12,7	2677,446	1058,067	53
12,72	2948,208	1059,633	56	12,72	2755,672	1059,8	55	12,72	2777,155	1059,7	55	12,72	2704,131	1059,733	54	12,72	2751,952	1059,7	55	12,72	2682,084	1059,8	53
12,74	2952,458	1061,333	56	12,74	2760,414	1061,433	55	12,74	2781,569	1061,333	55	12,74	2708,588	1061,433	54	12,74	2756,227	1061,433	55	12,74	2686,624	1061,433	53
12,76	2956,592	1063,067	56	12,76	2765,157	1063,067	55	12,76	2785,977	1063,1	55	12,76	2713,243	1063,133	55	12,76	2760,676	1063,133	55	12,76	2691,208	1063,133	53
12,78	2960,909	1064,8	56	12,78	2769,768	1064,7	55	12,78	2790,375	1064,867	55	12,78	2717,913	1064,8	55	12,78	2765,272	1064,833	55	12,78	2695,784	1064,8	54
12,8	2965,415	1066,5	56	12,8	2774,24	1066,367	55	12,8	2794,958	1066,467	56	12,8	2722,544	1066,467	55	12,8	2769,839	1066,567	55	12,8	2700,264	1066,433	54
12,82	2969,998	1068,3	56	12,82	2778,729	1068,033	56	12,82	2799,633	1068,033	56	12,82	2727,111	1068,1	55	12,82	2774,428	1068,233	55	12,82	2704,776	1068,067	54
12,84	2974,571	1070	57	12,84	2783,314	1069,7	56	12,84	2804,069	1069,667	56	12,84	2731,653	1069,767	55	12,84	2779,036	1069,867	55	12,84	2709,204	1069,7	54
12,86	2979,194	1071,6	57	12,86	2787,951	1071,367	56	12,86	2808,333	1071,367	56	12,86	2736,066	1071,433	55	12,86	2783,564	1071,5	55	12,86	2713,577	1071,433	54
12,88	2983,74	1073,133	57	12,88	2792,566	1073,1	56	12,88	2812,637	1073,1	56	12,88	2740,543	1073,1	55	12,88	2787,975	1073,133	55	12,88	2717,992	1073,167	54
12,9	2987,936	1074,8	57	12,9	2797,169	1074,833	56	12,9	2817,108	1074,8	56	12,9	2745,072	1074,7	55	12,9	2792,343	1074,8	55	12,9	2722,612	1074,833	54
12,92	2991,962	1076,467	57	12,92	2801,843	1076,467	56	12,92	2821,73	1076,567	56	12,92	2749,58	1076,4	55	12,92	2796,771	1076,4	56	12,92	2727,307	1076,4	54
12,94	2996,173	1078,1	57	12,94	2806,512	1078,033	56	12,94	2826,349	1078,233	56	12,94	2754,027	1078,133	55	12,94	2801,189	1078,1	56	12,94	2731,842	1078	54
12,96	3000,51	1079,733	57	12,96	2810,991	1079,633	56	12,96	2830,963	1079,867	56	12,96	2758,547	1079,867	55	12,96	2805,575	1079,833	56	12,96	2736,212	1079,7	54
12,98	3004,73	1081,433	57	12,98	2815,322	1081,3	56	12,98	2835,499	1081,5	56	12,98	2763,259	1081,467	56	12,98	2810,117	1081,5	56	12,98	2740,517	1081,433	54
13	3008,938	1083,2	57	13	2819,677	1083,033	56	13	2839,897	1083,1	56	13	2767,938	1083,033	56	13	2814,798	1083,133	56	13	2745,003	1083,133	55
13,02	3013,342	1084,833	57	13,02	2824,154	1084,767	56	13,02	2844,272	1084,767	57	13,02	2772,388	1084,7	56	13,02	2819,303	1084,7	56	13,02	2749,646	1084,867	55
13,04	3017,901	1086,433	57	13,04	2828,827	1086,5	57	13,04	2848,618	1086,467	57	13,04	2776,669	1086,4	56	13,04	2823,705	1086,333	56	13,04	2754,296	1086,567	55
13,06	3022,268	1088,067	58	13,06	2833,639	1088,1	57	13,06	2853,026	1088,067	57	13,06	2781,063	1088,133	56	13,06	2828,037	1087,933	56	13,06	2758,957	1088,233	55
13,08	3026,384	1089,7	58	13,08	2838,4	1089,733	57	13,08	2857,541	1089,8	57	13,08	2785,673	1089,833	56	13,08	2832,352	1089,7	56	13,08	2763,538	1089,867	55
13,1	3030,532	1091,433	58	13,1	2842,943	1091,433	57	13,1	2862,039	1091,5	57	13,1	2790,326	1091,6	56	13,1	2836,727	1091,5	56	13,1	2768,014	1091,467	55
13,12	3034,762	1093,133	58	13,12	2847,403	1093,1	57	13,12	2866,577	1093,133	57	13,12	2794,931	1093,267	56	13,12	2841,406	1093,2	56	13,12	2772,427	1093,133	55
13,14	3039,144	1094,833	58	13,14	2851,959	1094,733	57	13,14	2871,272	1094,767	57	13,14	2799,605	1094,867	56	13,14	2846,267	1094,8	57	13,14	2776,752	1094,767	55
13,16	3043,565	1096,5	58	13,16	2856,525	1096,367	57	13,16	2875,855	1096,333	57	13,16	2804,199	1096,5	56	13,16	2850,99	1096,4	57	13,16	2781,165	1096,4	55
13,18	3047,897	1098,167	58	13,18	2860,977	1098,033	57	13,18	2880,272	1097,967	57	13,18	2808,557	1098,167	56	13,18	2855,492	1098,067	57	13,18	2785,605	1098,133	55
13,2	3052,226	1099,767	58	13,2	2865,466	1099,733	57	13,2	2884,584	1099,667	57	13,2	2812,875	1099,8	57	13,2	2859,884	1099,7	57	13,2	2790,004	1099,9	55
13,22	3056,472	1101,4	58	13,22	2870,015	1101,433	57	13,22	2888,958	1101,467	58	13,22	2817,268	1101,467	57	13,22	2864,315	1101,367	57	13,22	2794,588	1101,533	56
13,24	3060,637	1103,067	58	13,24	2874,629	1103,133	58	13,24	2893,539	1103,167	58	13,24	2821,676	1103,1	57	13,24	2868,807	1103,033	57	13,24	2799,334	1103,133	56
13,26	3064,781	1104,7	58	13,26	2879,296	1104,733	58	13,26	2898,382	1104,833	58	13,26	2826,106	1104,867	57	13,26	2873,341	1104,7	57	13,26	2803,857	1104,7	56
13,28	3068,989	1106,333	59	13,28	2883,92	1106,367	58	13,28	2903,183	1106,467	58	13,28	2830,543	1106,5	57	13,28	2877,925	1106,4	57	13,28	2808,234	1106,3	56
13,3	3073,22	1108,067	59	13,3	2888,37	1108	58	13,3	2907,86	1108,067	58	13,3	2835,124	1108,133	57	13,3	2882,476	1108,133	57	13,3	2812,546	1107,967	56
13,32	3077,406	1109,833	59	13,32	2892,7	1109,7	58	13,32	2912,356	1109,733	58	13,32	2839,656	1109,733	57	13,32	2887,101	1109,833	57	13,32	2816,845	1109,767	56
13,34	3081,739	1111,467	59	13,34	2897,121	1111,433	58	13,34	2916,761	1111,367	58	13,34	2844,009	1111,333	57	13,34	2891,876	1111,4	57	13,34	2821,305	1111,5	56
13,36	3086,194	1113,133	59	13,36	2901,71	1113,167	58	13,36	2921,242	1113	58	13,36	2848,287	1112,933	57	13,36	2896,573	1113,033	58	13,36	2826,035	1113,167	56
13,38	3090,486	1114,733	59	13,38	2906,422	1114,9	58	13,38	2925,753	1114,733	58	13,38	2852,507	1114,7	57	13,38	2900,972	1114,667	58	13,38	2830,776	1114,833	56
13,4	3094,605	1116,367	59	13,4	2911,132	1116,567	58	13,4	2930,241	1116,333	58	13,4	2856,792	1116,433	57	13,4	2905,331	1116,4	58	13,4	2835,411	1116,433	56
13,42	3098,652	1118	59	13,42	2915,826	1118,167	58	13,42	2934,86	1118,067	58	13,42	2861,318	1118,167	58	13,42	2909,847	1118,1	58	13,42	2839,961	1118,067	57
13,44	3102,698	1119,733	59	13,44	2920,344	1119,833	58	13,44	2939,457	1119,8	59	13,44	2866,051	1119,8	58	13,44	2914,546	1119,833	58	13,44	2844,398	1119,7	57
13,46	3106,841	1121,433	59	13,46	2924,685	1121,467	59	13,46	2944,132	1121,467	59	13,46	2870,727	1121,433	58	13,46	2919,335	1121,5	58	13,46	2848,794	1121,367	57
13,48	3111,107	1123,167	59	13,48	2929,096	1123,067	59	13,48	2948,933	1123,067	59	13,48	2875,26	1123,067	58	13,48	2924,067	1123,1	58	13,48	2853,251	1123,067	57
13,5	3115,457	1124,833	59	13,5	2933,534	1124,767	59	13,5	2953,567	1124,667	59	13,5	2879,678	1124,7	58	13,5	2928,654	1124,767	58	13,5	2857,747	1124,7	57
13,52	3119,825	1126,533	60	13,52	2937,906	1126,4	59	13,52	2957,99	1126,333	59	13,52	2884,079	1126,367	58	13,52	2933,127	1126,433	58	13,52	2862,314	1126,4	57
13,54	3124,131	1128,133	60	13,54	2942,371	1128,167	59	13,54	2962,369	1128,067	59	13,54	2888,502	1128,033	58	13,54	2937,572	1128,067	58	13,54	2866,891	1128,167	57
13,56	3128,354	1129,667	60	13,56	2946,883	1129,833	59	13,56	2966,883	1129,8	59	13,56	2892,98	1129,667	58	13,56	2942,1	1129,7	58	13,56	2871,53	1129,767	57
13,58	3132,427	1131,4	60	13,58	2951,513	1131,467	59	13,58	2971,647	1131,5	59	13,58	2897,467	1131,367	58	13,58	2946,596	1131,4	59	13,58	2876,255	1131,367	57
13,6	3136,377	1133,067	60	13,6	2956,132	1133	59	13,6	2976,458	1133,133	59	13,6	2901,955	1133,1	58	13,6	2951,097	1133,067	59	13,6	2880,859	1133	57
13,62	3140,534	1134,7	60	13,62	2960,599	1134,633	59	13,62	2981,176	1134,767	59	13,62	2906,536	1134,8	58	13,62	2955,694	1134,733	59	13,62	2885,239	1134,7	57
13,64	3144,791	1136,4	60	13,64	2964,872	1136,267	59	13,64	2985,764	1136,433	60	13,64	2911,247	1136,4	59	13,64	2960,258	1136,433	59	13,64	2889,699	1136,4	58
13,66	3148,972	1138,1	60	13,66	2969,181	1138,033	60	13,66	2990,29	1138,067	60	13,66	2915,901	1138,033	59	13,66	2964,799	1138,067	59	13,66	2894,272	1138,1	58
13,68	3153,241	1139,8	60	13,68	2973,702	1139,767	60	13,68	2994,862	1139,733	60	13,68	2920,357	1139,667	59	13,68	2969,372	1139,7	59	13,68	2898,912	1139,833	58
13,7	3157,596	1141,4	60	13,7	2978,443	1141,5	60	13,7	2999,461	1141,433	60	13,7	2924,747	1141,367	59	13,7	2973,909	1141,333	59	13,7	2903,629	1141,5	58
13,72	3161,91	1143	60	13,72	2983,269	1143,167	60	13,72	3004,08	1143,1	60	13,72	2929,216	1143,067	59	13,72	2978,327	1143	59	13,72	2908,385	1143,133	58
13,74	3166,054	1144,633	61	13,74	2987,998	1144,767	60	13,74	3008,76	1144,7	60	13,74	2933,896	1144,767	59	13,74	2982,725	1144,733	59	13,74	2913,036	1144,733	58
13,76	3170,119	1146,333	61	13,76	2992,588	1146,367	60	13,76	3013,407	1146,4	60	13,76	2938,694	1146,467	59	13,76	2987,212	1146,5	59	13,76	2917,579	1146,4	58
13,78	3174,269	1148,1	61	13,78	2997,048	1148,033	60	13,78	3017,958	1148,1	60	13,78	2943,436	1148,167	59	13,78	2991,881	1148,2	60	13,78	2922,036	1148,1	58
13,8	3178,615	1149,8	61	13,8	3001,447	1149,7	60	13,8	3022,596	1149,733	60	13,8	2948,116	1149,8	59	13,8	2996,635	1149,967	60	13,8	2926,574	1149,767	58
13,82	3183,038	1151,5	61	13,82	3005,918	1151,367	60	13,82	3027,315	1151,333	60	13,82	2952,902	1151,4	59	13,82	3001,335	1151,567	60	13,82	2931,273	1151,4	58
13,84	3187,385	1153,233	61	13,84	3010,485	1153,033	60	13,84	3031,902	1152,967	60	13,84	2957,54	1153,067	60	13,84	3005,993	1153,133	60	13,84	2935,946	1153,033	58
13,86	3191,777	1154,867	61	13,86	3015,095	1154,7	60	13,86	3036,346	1154,7	61	13,86	2962,056	1154,733	60	13,86	3010,463	1154,767	60	13,86	2940,5	1154,733	59
13,88	3196,183	1156,467	61	13,88	3019,628	1156,4	61	13,88	3040,8	1156,433	61	13,88	2966,663	1156,467	60	13,88	3014,747	1156,5	60	13,88	2945,021	1156,4	59
13,9	3200,509	1158,067	61	13,9	3024,184	1158,133	61	13,9	3045,444	1158,167	61	13,9	2971,362	1158,067	60	13,9	3019,135	1158,167	60	13,9	2949,642	1158,067	59
13,92	3204,669	1159,8	61	13,92	3028,889	1159,7	61	13,92	3050,224	1159,9	61	13,92	2976,136	1159,733	60	13,92	3023,729	1159,8	60	13,92	2954,323	1159,7	59
13,94	3208,786	1161,433	61	13,94	3033,582	1161,3	61	13,94	3055,008	1161,6	61	13,94	2980,826	1161,467	60	13,94	3028,316	1161,467	60	13,94	2958,906	1161,333	59
13,96	3213,139	1163,133	61	13,96	3038,053	1162,967	61	13,96	3059,78	1163,167	61	13,96	2985,482	1163,1	60	13,96	3032,825	1163,167	60	13,96	2963,402	1163	59
13,98	3217,541	1164,867	62	13,98	3042,428	1164,667	61	13,98	3064,424	1164,8	61	13,98	2990,211	1164,733	60	13,98	3037,316	1164,867	60	13,98	2967,907	1164,733	59
14	3221,917	1166,633	62	14	3046,924	1166,433	61	14	3068,834	1166,433	61	14	2994,851	1166,367	60	14	3041,873	1166,467	61	14	2972,456	1166,5	59
14,02	3226,46	1168,2	62	14,02	3051,625	1168,133	61	14,02	3073,161	1168,167	61	14,02	2999,357	1168	60	14,02	3046,46	1168,033	61	14,02	2977,18	1168,267	59
14,04	3231,054	1169,767	62	14,04	3056,448	1169,833	61	14,04	3077,656	1169,833	61	14,04	3003,84	1169,733	61	14,04	3050,88	1169,7	61	14,04	2982,032	1169,967	59
14,06	3235,339	1171,433	62	14,06	3061,26	1171,467	61	14,06	3082,33	1171,433	62	14,06	3008,366	1171,433	61	14,06	3055,157	1171,4	61	14,06	2986,84	1171,533	60
14,08	3239,426	1173,033	62	14,08	3065,977	1173,1	62	14,08	3086,927	1173,133	62	14,08	3013,018	1173,2	61	14,08	3059,545	1173,1	61	14,08	2991,52	1173,1	60
14,1	3243,625	1174,7	62	14,1	3070,625	1174,733	62	14,1	3091,393	1174,833	62	14,1	3017,754	1174,933	61	14,1	3064,112	1174,767	61	14,1	2995,952	1174,8	60
14,12	3247,867	1176,4	62	14,12	3075,187	1176,4	62	14,12	3095,928	1176,5	62	14,12	3022,526	1176,6	61	14,12	3068,759	1176,433	61	14,12	3000,215	1176,467	60
14,14	3252,151	1178,1	62	14,14	3079,719	1178,067	62	14,14	3100,599	1178,133	62	14,14	3027,299	1178,167	61	14,14	3073,348	1178,133	61	14,14	3004,68	1178,133	60
14,16	3256,582	1179,833	62	14,16	3084,329	1179,733	62	14,16	3105,212	1179,733	62	14,16	3031,897	1179,767	61	14,16	3077,919	1179,8	61	14,16	3009,251	1179,867	60
14,18	3261,108	1181,5	63	14,18	3089,003	1181,367	62	14,18	3109,66	1181,367	62	14,18	3036,234	1181,467	61	14,18	3082,546	1181,367	61	14,18	3013,813	1181,467	60
14,2	3265,647	1183,133	63	14,2	3093,608	1183,033	62	14,2	3114,007	1183,067	62	14,2	3040,546	1183,133	61	14,2	3087,082	1183,033	61	14,2	3018,428	1183,167	60
14,22	3270,052	1184,7	63	14,22	3098,167	1184,733	62	14,22	3118,449	1184,8	62	14,22	3045,012	1184,833	61	14,22	3091,498	1184,7	62	14,22	3022,948	1184,867	60
14,24	3274,268	1186,4	63	14,24	3102,786	1186,4	62	14,24	3123,07	1186,4	62	14,24	3049,575	1186,433	61	14,24	3095,935	1186,367	62	14,24	3027,481	1186,467	60
14,26	3278,433	1188,067	63	14,26	3107,487	1188	62	14,26	3127,698	1188,1	62	14,26	3054,152	1188,133	62	14,26	3100,459	1188,033	62	14,26	3032,072	1188,033	60
14,28	3282,698	1189,7	63	14,28	3112,113	1189,633	62	14,28	3132,232	1189,833	63	14,28	3058,6	1189,867	62	14,28	3105,097	1189,767	62	14,28	3036,474	1189,7	61
14,3	3287,029	1191,433	63	14,3	3116,584	1191,333	63	14,3	3136,791	1191,433	63	14,3	3063,102	1191,467	62	14,3	3109,745	1191,5	62	14,3	3040,694	1191,4	61
14,32	3291,267	1193,2	63	14,32	3121,008	1193,033	63	14,32	3141,478	1193,033	63	14,32	3067,749	1193,033	62	14,32	3114,496	1193,1	62	14,32	3045,046	1193,133	61
14,34	3295,661	1194,867	63	14,34	3125,565	1194,767	63	14,34	3145,967	1194,667	63	14,34	3072,177	1194,7	62	14,34	3119,239	1194,767	62	14,34	3049,613	1194,767	61
14,36	3300,158	1196,5	63	14,36	3130,236	1196,5	63	14,36	3150,292	1196,4	63	14,36	3076,468	1196,4	62	14,36	3123,822	1196,333	62	14,36	3054,248	1196,467	61
14,38	3304,549	1198,067	63	14,38	3134,971	1198,233	63	14,38	3154,732	1198,033	63	14,38	3080,858	1198,1	62	14,38	3128,323	1197,967	62	14,38	3058,755	1198,167	61
14,4	3308,726	1199,667	64	14,4	3139,743	1199,9	63	14,4	3159,35	1199,733	63	14,4	3085,367	1199,8	62	14,4	3132,77	1199,7	62	14,4	3063,255	1199,833	61
14,42	3312,728	1201,333	64	14,42	3144,506	1201,467	63	14,42	3163,969	1201,467	63	14,42	3089,99	1201,433	62	14,42	3137,216	1201,467	63	14,42	3067,813	1201,4	61
14,44	3316,695	1203,033	64	14,44	3149,073	1203,1	63	14,44	3168,609	1203,133	63	14,44	3094,591	1203,133	62	14,44	3141,95	1203,1	63	14,44	3072,286	1203	61
14,46	3320,821	1204,767	64	14,46	3153,45	1204,8	63	14,46	3173,331	1204,767	63	14,46	3099,066	1204,8	62	14,46	3146,838	1204,767	63	14,46	3076,622	1204,733	61
14,48	3325,118	1206,467	64	14,48	3157,829	1206,5	63	14,48	3177,981	1206,4	63	14,48	3103,612	1206,433	63	14,48	3151,556	1206,4	63	14,48	3080,922	1206,4	61
14,5	3329,479	1208,2	64	14,5	3162,372	1208,1	63	14,5	3182,466	1208	64	14,5	3108,176	1208	63	14,5	3156,192	1208,067	63	14,5	3085,432	1208,067	62
14,52	3333,836	1209,833	64	14,52	3166,974	1209,767	64	14,52	3186,922	1209,667	64	14,52	3112,629	1209,7	63	14,52	3160,778	1209,7	63	14,52	3090,034	1209,767	62
